"grupa" "Osiagniecia_naukowe_i_tworcze" "Potencjal_naukowy" "Materialne_efekty_dzialalnosci_naukowej" "Pozostale_efekty_dzialalnosci_naukowej" "Ocena_ostateczna" "Kategoria" "nazwy"
"Akademia Górniczo-Hutnicza im. Stanislawa Staszica w Krakowie; Wydzial  Górnictwa i Geoinzynierii" "SI" 30.82 345 6.76 59.5 10.75 "B" "Akademia Górniczo-Hutnicza im. Stanislawa Staszica w Krakowie; Wydzial  Górnictwa i Geoinzynierii"
"Politechnika Slaska; Wydzial Górnictwa i Geologii" "SI" 30.6 275 5.19 57.5 2.56 "B" "Politechnika Slaska; Wydzial Górnictwa i Geologii"
"Akademia Górniczo-Hutnicza im. Stanislawa Staszica w Krakowie; Wydzial  Geodezji Górniczej i Inzynierii Srodowiska" "SI" 29.82 426 3.72 55.5 -0.01 "B" "Akademia Górniczo-Hutnicza im. Stanislawa Staszica w Krakowie; Wydzial  Geodezji Górniczej i Inzynierii Srodowiska"
"Akademia Morska w Szczecinie; Wydzial Nawigacyjny" "SI" 26.15 175 22.97 45.5 -13.58 "B" "Akademia Morska w Szczecinie; Wydzial Nawigacyjny"
"Politechnika Warszawska; Wydzial Transportu" "SI" 23.23 273 12.47 50 -25.02 "B" "Politechnika Warszawska; Wydzial Transportu"
"Uniwersytet Warminsko-Mazurski w Olsztynie; Wydzial Geodezji i Gospodarki Przestrzennej" "SI" 27.22 265 3.17 46.5 -26.06 "B" "Uniwersytet Warminsko-Mazurski w Olsztynie; Wydzial Geodezji i Gospodarki Przestrzennej"
"Uniwersytet Technologiczno-Humanistyczny im. Kazimierza Pulaskiego w Radomiu; Wydzial Transportu i Elektrotechniki" "SI" 28.35 205 1 44 -28.6 "B" "Uniwersytet Technologiczno-Humanistyczny im. Kazimierza Pulaskiego w Radomiu; Wydzial Transportu i Elektrotechniki"
"Akademia Marynarki Wojennej im. Bohaterów Westerplatte; Wydzial Nawigacji i  Uzbrojenia Okretowego" "SI" 25.08 78 8.52 44.5 -35.38 "B" "Akademia Marynarki Wojennej im. Bohaterów Westerplatte; Wydzial Nawigacji i  Uzbrojenia Okretowego"
"Politechnika Warszawska; Wydzial Geodezji i Kartografii" "SI" 23.19 238 2.09 49.5 -47.9 "B" "Politechnika Warszawska; Wydzial Geodezji i Kartografii"
"Akademia Morska w Szczecinie; Wydzial Inzynieryjno-Ekonomiczny Transportu" "SI" 23.13 3 1.33 38.5 -63.18 "B" "Akademia Morska w Szczecinie; Wydzial Inzynieryjno-Ekonomiczny Transportu"
"Wojskowa Akademia Techniczna im. Jaroslawa Dabrowskiego; Wydzial Inzynierii Ladowej i Geodezji" "SI" 14.57 130 5.79 36 -77.24 "C" "Wojskowa Akademia Techniczna im. Jaroslawa Dabrowskiego; Wydzial Inzynierii Ladowej i Geodezji"
"Politechnika Warszawska; Wydzial Inzynierii Materialowej" "SI" 96.23 280 82.01 94 79.93 "+A" "Politechnika Warszawska; Wydzial Inzynierii Materialowej"
"Akademia Górniczo-Hutnicza im. Stanislawa Staszica w Krakowie; Wydzial Inzynierii Materialowej i Ceramiki" "SI" 87.63 677 22.3 60 74.94 "A" "Akademia Górniczo-Hutnicza im. Stanislawa Staszica w Krakowie; Wydzial Inzynierii Materialowej i Ceramiki"
"Wojskowa Akademia Techniczna im. Jaroslawa Dabrowskiego; Wydzial Nowych Technologii i Chemii" "SI" 83.24 298 26.65 75 65.22 "A" "Wojskowa Akademia Techniczna im. Jaroslawa Dabrowskiego; Wydzial Nowych Technologii i Chemii"
"Politechnika Warszawska; Wydzial Inzynierii Chemicznej i Procesowej" "SI" 78.99 220 15.78 100 48.34 "A" "Politechnika Warszawska; Wydzial Inzynierii Chemicznej i Procesowej"
"Zachodniopomorski Uniwersytet Technologiczny w Szczecinie; Wydzial Technologii i Inzynierii Chemicznej" "SI" 85.63 475 9.4 30 46.72 "A" "Zachodniopomorski Uniwersytet Technologiczny w Szczecinie; Wydzial Technologii i Inzynierii Chemicznej"
"Politechnika Lódzka; Wydzial Technologii Materialowych i Wzornictwa Tekstyliów" "SI" 73.01 240 21.05 25 24.28 "A" "Politechnika Lódzka; Wydzial Technologii Materialowych i Wzornictwa Tekstyliów"
"Politechnika Lódzka; Wydzial Inzynierii Procesowej i Ochrony Srodowiska" "SI" 64.86 414 10.83 60 12.31 "B" "Politechnika Lódzka; Wydzial Inzynierii Procesowej i Ochrony Srodowiska"
"Uniwersytet Slaski w Katowicach; Wydzial Informatyki i Nauki o Materialach" "SI" 71.54 368 2.99 46 12.03 "B" "Uniwersytet Slaski w Katowicach; Wydzial Informatyki i Nauki o Materialach"
"Akademia Górniczo-Hutnicza im. Stanislawa Staszica w Krakowie; Wydzial Metali Niezelaznych" "SI" 65.68 330 13.47 50 11.47 "B" "Akademia Górniczo-Hutnicza im. Stanislawa Staszica w Krakowie; Wydzial Metali Niezelaznych"
"Politechnika Czestochowska; Wydzial Inzynierii Procesowej. Materialowej i Fizyki Stosowanej" "SI" 59.51 522 7.98 48.5 -3.06 "B" "Politechnika Czestochowska; Wydzial Inzynierii Procesowej. Materialowej i Fizyki Stosowanej"
"Politechnika Krakowska im. Tadeusza Kosciuszki; Wydzial Inzynierii i Technologii Chemicznej" "SI" 67.96 296 5.21 23 -6.02 "B" "Politechnika Krakowska im. Tadeusza Kosciuszki; Wydzial Inzynierii i Technologii Chemicznej"
"Politechnika Slaska; Wydzial Inzynierii Materialowej i Metalurgii" "SI" 54.01 492 14.27 40 -10.18 "B" "Politechnika Slaska; Wydzial Inzynierii Materialowej i Metalurgii"
"Politechnika Lubelska; Wydzial Inzynierii Srodowiska" "SI" 64.55 207 5.1 45.5 -10.93 "B" "Politechnika Lubelska; Wydzial Inzynierii Srodowiska"
"Politechnika Rzeszowska im. Ignacego Lukasiewicza; Wydzial Chemiczny" "SI" 57.21 194 20.46 26 -13.46 "B" "Politechnika Rzeszowska im. Ignacego Lukasiewicza; Wydzial Chemiczny"
"Akademia Górniczo-Hutnicza im. Stanislawa Staszica w Krakowie; Wydzial Inzynierii Metali i Informatyki Przemyslowej" "SI" 52.2 423 8.56 68 -16.82 "B" "Akademia Górniczo-Hutnicza im. Stanislawa Staszica w Krakowie; Wydzial Inzynierii Metali i Informatyki Przemyslowej"
"Uniwersytet Technologiczno-Przyrodniczy im. Jana i Jedrzeja Sniadeckich w  Bydgoszczy; Wydzial Technologii i Inzynierii Chemicznej" "SI" 63.21 127 1.67 15 -29.38 "B" "Uniwersytet Technologiczno-Przyrodniczy im. Jana i Jedrzeja Sniadeckich w  Bydgoszczy; Wydzial Technologii i Inzynierii Chemicznej"
"Akademia Górniczo-Hutnicza im. Stanislawa Staszica w Krakowie; Wydzial  Odlewnictwa" "SI" 51.06 253 11.31 22 -37.63 "B" "Akademia Górniczo-Hutnicza im. Stanislawa Staszica w Krakowie; Wydzial  Odlewnictwa"
"Politechnika Swietokrzyska w Kielcach; Wydzial Inzynierii Srodowiska. Geomatyki  i Energetyki" "SI" 41.06 79 37.37 54 -38.46 "B" "Politechnika Swietokrzyska w Kielcach; Wydzial Inzynierii Srodowiska. Geomatyki  i Energetyki"
"Politechnika Czestochowska; Wydzial Inzynierii Srodowiska i Biotechnologii" "SI" 45.43 338 9.64 40 -41.62 "B" "Politechnika Czestochowska; Wydzial Inzynierii Srodowiska i Biotechnologii"
"Uniwersytet Technologiczno-Humanistyczny im. Kazimierza Pulaskiego w Radomiu; Wydzial Materialoznawstwa. Technologii i Wzornictwa" "SI" 50.93 35 9.44 31 -45.28 "B" "Uniwersytet Technologiczno-Humanistyczny im. Kazimierza Pulaskiego w Radomiu; Wydzial Materialoznawstwa. Technologii i Wzornictwa"
"Akademia Techniczno-Humanistyczna w Bielsku-Bialej; Wydzial Nauk o  Materialach i Srodowisku" "SI" 38.06 107 11.24 30 -67.28 "B" "Akademia Techniczno-Humanistyczna w Bielsku-Bialej; Wydzial Nauk o  Materialach i Srodowisku"
"Akademia Górniczo-Hutnicza im. Stanislawa Staszica w Krakowie; Wydzial  Inzynierii Mechanicznej i Robotyki" "SI" 50.62 578 24.16 86 76.01 "A" "Akademia Górniczo-Hutnicza im. Stanislawa Staszica w Krakowie; Wydzial  Inzynierii Mechanicznej i Robotyki"
"Zachodniopomorski Uniwersytet Technologiczny w Szczecinie; Wydzial Inzynierii  Mechanicznej i Mechatroniki" "SI" 55.18 312 11.76 47 61.9 "A" "Zachodniopomorski Uniwersytet Technologiczny w Szczecinie; Wydzial Inzynierii  Mechanicznej i Mechatroniki"
"Politechnika Warszawska; Wydzial Mechatroniki" "SI" 55.26 373 4.75 70 57.03 "A" "Politechnika Warszawska; Wydzial Mechatroniki"
"Politechnika Poznanska; Wydzial Budowy Maszyn i Zarzadzania" "SI" 47.78 512 10.46 58.5 54.75 "A" "Politechnika Poznanska; Wydzial Budowy Maszyn i Zarzadzania"
"Politechnika Swietokrzyska w Kielcach; Wydzial Mechatroniki i Budowy Maszyn" "SI" 47.91 305 26.09 37 51.41 "A" "Politechnika Swietokrzyska w Kielcach; Wydzial Mechatroniki i Budowy Maszyn"
"Politechnika Bialostocka; Wydzial Mechaniczny" "SI" 53.38 327 3.77 48.5 46.99 "A" "Politechnika Bialostocka; Wydzial Mechaniczny"
"Politechnika Lubelska; Wydzial Mechaniczny" "SI" 48.26 331 5.87 30 33.76 "A" "Politechnika Lubelska; Wydzial Mechaniczny"
"Politechnika Koszalinska; Instytut Technologii i Edukacji" "SI" 51.63 113 8.45 20.5 32.54 "A" "Politechnika Koszalinska; Instytut Technologii i Edukacji"
"Politechnika Wroclawska; Wydzial Mechaniczny" "SI" 40.41 491 19.02 56.5 29.2 "A" "Politechnika Wroclawska; Wydzial Mechaniczny"
"Politechnika Slaska; Wydzial Inzynierii Biomedycznej" "SI" 49.03 96 2.26 41 23.76 "A" "Politechnika Slaska; Wydzial Inzynierii Biomedycznej"
"Politechnika Lódzka; Wydzial Mechaniczny" "SI" 41.55 646 5.6 60 20.05 "A" "Politechnika Lódzka; Wydzial Mechaniczny"
"Politechnika Slaska; Wydzial Mechaniczny Technologiczny" "SI" 38.59 616 7.71 87 15.93 "B" "Politechnika Slaska; Wydzial Mechaniczny Technologiczny"
"Politechnika Gdanska; Wydzial Oceanotechniki i Okretownictwa" "SI" 41.4 243 14.02 40 15.4 "B" "Politechnika Gdanska; Wydzial Oceanotechniki i Okretownictwa"
"Akademia Morska w Szczecinie; Wydzial Mechaniczny" "SI" 44.43 163 2.7 54 13.61 "B" "Akademia Morska w Szczecinie; Wydzial Mechaniczny"
"Politechnika Opolska; Wydzial Mechaniczny" "SI" 44.53 282 2.51 35 11.84 "B" "Politechnika Opolska; Wydzial Mechaniczny"
"Wojskowa Akademia Techniczna im. Jaroslawa Dabrowskiego; Wydzial Mechaniczny" "SI" 34.92 390 27.59 66 11.8 "B" "Wojskowa Akademia Techniczna im. Jaroslawa Dabrowskiego; Wydzial Mechaniczny"
"Politechnika Rzeszowska im. Ignacego Lukasiewicza; Wydzial Budowy Maszyn i Lotnictwa" "SI" 37.11 398 12.47 37.5 4.12 "B" "Politechnika Rzeszowska im. Ignacego Lukasiewicza; Wydzial Budowy Maszyn i Lotnictwa"
"Politechnika Czestochowska; Wydzial Inzynierii Mechanicznej i Informatyki" "SI" 38.7 604 0.96 75 2.51 "B" "Politechnika Czestochowska; Wydzial Inzynierii Mechanicznej i Informatyki"
"Politechnika Lubelska; Wydzial Podstaw Techniki" "SI" 45.14 38 0.28 28 -0.89 "B" "Politechnika Lubelska; Wydzial Podstaw Techniki"
"Akademia Techniczno-Humanistyczna w Bielsku-Bialej; Wydzial Budowy Maszyn i Informatyki" "SI" 38.56 234 11.81 20.5 -5.45 "B" "Akademia Techniczno-Humanistyczna w Bielsku-Bialej; Wydzial Budowy Maszyn i Informatyki"
"Uniwersytet Technologiczno-Przyrodniczy im. Jana i Jedrzeja Sniadeckich w Bydgoszczy; Wydzial Inzynierii Mechanicznej" "SI" 37.6 292 8.45 34.5 -5.72 "B" "Uniwersytet Technologiczno-Przyrodniczy im. Jana i Jedrzeja Sniadeckich w Bydgoszczy; Wydzial Inzynierii Mechanicznej"
"Politechnika Krakowska im. Tadeusza Kosciuszki; Wydzial Mechaniczny" "SI" 30.61 573 9.86 84 -8.54 "B" "Politechnika Krakowska im. Tadeusza Kosciuszki; Wydzial Mechaniczny"
"Politechnika Warszawska; Wydzial Samochodów i Maszyn Roboczych" "SI" 31.89 341 12.37 60 -8.61 "B" "Politechnika Warszawska; Wydzial Samochodów i Maszyn Roboczych"
"Uniwersytet Technologiczno-Humanistyczny im. Kazimierza Pulaskiego w Radomiu; Wydzial Mechaniczny" "SI" 37.72 263 7.34 30 -9.66 "B" "Uniwersytet Technologiczno-Humanistyczny im. Kazimierza Pulaskiego w Radomiu; Wydzial Mechaniczny"
"Politechnika Koszalinska; Wydzial Mechaniczny" "SI" 38.66 292 3.26 28.5 -13.97 "B" "Politechnika Koszalinska; Wydzial Mechaniczny"
"Politechnika Gdanska; Wydzial Mechaniczny" "SI" 37.77 227 4.04 37 -15.09 "B" "Politechnika Gdanska; Wydzial Mechaniczny"
"Akademia Marynarki Wojennej im. Bohaterów Westerplatte; Wydzial MechanicznoElektryczny" "SI" 35.7 92 9.15 28 -21.88 "B" "Akademia Marynarki Wojennej im. Bohaterów Westerplatte; Wydzial MechanicznoElektryczny"
"Zachodniopomorski Uniwersytet Technologiczny w Szczecinie; Wydzial Techniki  Morskiej i Transportu" "SI" 34.49 184 4.55 40 -24.51 "B" "Zachodniopomorski Uniwersytet Technologiczny w Szczecinie; Wydzial Techniki  Morskiej i Transportu"
"Wojskowa Akademia Techniczna im. Jaroslawa Dabrowskiego; Wydzial Mechatroniki i Lotnictwa" "SI" 29.97 222 22.29 27 -26.7 "B" "Wojskowa Akademia Techniczna im. Jaroslawa Dabrowskiego; Wydzial Mechatroniki i Lotnictwa"
"Politechnika Swietokrzyska w Kielcach; Wydzial Zarzadzania i Modelowania  Komputerowego" "SI" 37.6 101 1.55 15 -33.68 "B" "Politechnika Swietokrzyska w Kielcach; Wydzial Zarzadzania i Modelowania  Komputerowego"
"Politechnika Wroclawska; Wydzial Mechaniczno-Energetyczny" "SI" 23.19 199 14.23 42 -47.15 "B" "Politechnika Wroclawska; Wydzial Mechaniczno-Energetyczny"
"Akademia Morska w Gdyni; Wydzial Mechaniczny" "SI" 30.81 87 1.6 30 -51.76 "B" "Akademia Morska w Gdyni; Wydzial Mechaniczny"
"Politechnika Slaska; Wydzial Transportu" "SI" 29.46 144 3.37 29 -52.45 "B" "Politechnika Slaska; Wydzial Transportu"
"Politechnika Warszawska; Wydzial Inzynierii Produkcji" "SI" 24.97 336 4.65 17 -60.74 "B" "Politechnika Warszawska; Wydzial Inzynierii Produkcji"
"Uniwersytet Zielonogórski; Wydzial Mechaniczny" "SI" 29.08 86 0.58 28 -61.18 "B" "Uniwersytet Zielonogórski; Wydzial Mechaniczny"
"Wyzsza Szkola Oficerska Sil Powietrznych; Wydzial Lotnictwa" "SI" 19.47 38 12.48 30 -64.49 "B" "Wyzsza Szkola Oficerska Sil Powietrznych; Wydzial Lotnictwa"
"Uniwersytet Warszawski; Wydzial Matematyki. Informatyki i Mechaniki" "SI" 77.72 656 3.82 100 75.34 "+A" "Uniwersytet Warszawski; Wydzial Matematyki. Informatyki i Mechaniki"
"Uniwersytet Jagiellonski w Krakowie; Wydzial Matematyki i Informatyki" "SI" 77.72 391 2.45 100 68.4 "A" "Uniwersytet Jagiellonski w Krakowie; Wydzial Matematyki i Informatyki"
"Uniwersytet im. Adama Mickiewicza w Poznaniu; Wydzial Matematyki i Informatyki" "SI" 69.41 387 1.78 95 51.71 "A" "Uniwersytet im. Adama Mickiewicza w Poznaniu; Wydzial Matematyki i Informatyki"
"Uniwersytet Wroclawski; Wydzial Matematyki i Informatyki" "SI" 64.92 560 1.14 70 33.19 "A" "Uniwersytet Wroclawski; Wydzial Matematyki i Informatyki"
"Uniwersytet Mikolaja Kopernika w Toruniu; Wydzial Matematyki i Informatyki" "SI" 67.39 311 0.83 70 29.02 "A" "Uniwersytet Mikolaja Kopernika w Toruniu; Wydzial Matematyki i Informatyki"
"Politechnika Lódzka; Wydzial Fizyki Technicznej. Informatyki i Matematyki Stosowanej" "SI" 61.5 239 3.36 55 24.34 "A" "Politechnika Lódzka; Wydzial Fizyki Technicznej. Informatyki i Matematyki Stosowanej"
"Uniwersytet Zielonogórski; Wydzial Matematyki. Informatyki i Ekonometrii" "SI" 69.44 201 0.13 65 18.32 "A" "Uniwersytet Zielonogórski; Wydzial Matematyki. Informatyki i Ekonometrii"
"Akademia Górniczo-Hutnicza im. Stanislawa Staszica w Krakowie; Wydzial  Matematyki Stosowanej" "SI" 68.82 124 0.17 70 14.01 "A" "Akademia Górniczo-Hutnicza im. Stanislawa Staszica w Krakowie; Wydzial  Matematyki Stosowanej"
"Politechnika Rzeszowska im. Ignacego Lukasiewicza; Wydzial Matematyki i Fizyki Stosowanej" "SI" 67.78 26 1.12 30 10.34 "A" "Politechnika Rzeszowska im. Ignacego Lukasiewicza; Wydzial Matematyki i Fizyki Stosowanej"
"Politechnika Warszawska; Wydzial Matematyki i Nauk Informacyjnych" "SI" 59.3 251 1.06 50 2.19 "A" "Politechnika Warszawska; Wydzial Matematyki i Nauk Informacyjnych"
"Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie; Wydzial  Matematyczno-Fizyczno-Techniczny" "SI" 59.62 188 0.35 40 -13.63 "B" "Uniwersytet Pedagogiczny im. Komisji Edukacji Narodowej w Krakowie; Wydzial  Matematyczno-Fizyczno-Techniczny"
"Uniwersytet Lódzki; Wydzial Matematyki i Informatyki" "SI" 50.97 266 0.66 65 -22.65 "B" "Uniwersytet Lódzki; Wydzial Matematyki i Informatyki"
"Uniwersytet Warminsko-Mazurski w Olsztynie; Wydzial Matematyki i Informatyki" "SI" 45.94 95 1.53 50 -33.11 "B" "Uniwersytet Warminsko-Mazurski w Olsztynie; Wydzial Matematyki i Informatyki"
"Politechnika Slaska; Wydzial Matematyki Stosowanej" "SI" 52.79 78 0.44 45 -36.6 "B" "Politechnika Slaska; Wydzial Matematyki Stosowanej"
"Uniwersytet w Bialymstoku; Wydzial Matematyki i Informatyki" "SI" 36.5 66 0.21 50 -71.72 "C" "Uniwersytet w Bialymstoku; Wydzial Matematyki i Informatyki"
"Katolicki Uniwersytet Lubelski Jana Pawla II w Lublinie; Wydzial Matematyki. Informatyki i Architektury Krajobrazu" "SI" 24.63 35 0.7 15 -82.48 "C" "Katolicki Uniwersytet Lubelski Jana Pawla II w Lublinie; Wydzial Matematyki. Informatyki i Architektury Krajobrazu"
"Instytut Budownictwa Wodnego Polskiej Akademii Nauk" "SI" 33.53 42 10.21 70 42.58 "B" "Instytut Budownictwa Wodnego Polskiej Akademii Nauk"
"Instytut Chemii Fizycznej Polskiej Akademii Nauk" "SI" 94.52 285 17.78 70.5 58.5 "A" "Instytut Chemii Fizycznej Polskiej Akademii Nauk"
"Instytut Katalizy i Fizykochemii Powierzchni im. Jerzego Habera Polskiej Akademii Nauk" "SI" 93.22 220 16.62 73 52.37 "A" "Instytut Katalizy i Fizykochemii Powierzchni im. Jerzego Habera Polskiej Akademii Nauk"
"Instytut Chemii Organicznej Polskiej Akademii Nauk" "SI" 92.72 196 12.53 46 29.2 "A" "Instytut Chemii Organicznej Polskiej Akademii Nauk"
"Centrum Materialów Polimerowych i Weglowych Polskiej Akademii Nauk" "SI" 80.26 111 9.79 45 -8.5 "B" "Centrum Materialów Polimerowych i Weglowych Polskiej Akademii Nauk"
"Centrum Badan Molekularnych i Makromolekularnych Polskiej Akademii Nauk" "SI" 63 260 6.38 38 -45.13 "B" "Centrum Badan Molekularnych i Makromolekularnych Polskiej Akademii Nauk"
"Instytut Badan Systemowych Polskiej Akademii Nauk" "SI" 91.53 290 5.01 78 65.33 "A" "Instytut Badan Systemowych Polskiej Akademii Nauk"
"Instytut Podstaw Informatyki Polskiej Akademii Nauk" "SI" 56.78 427 15.79 60 34.03 "A" "Instytut Podstaw Informatyki Polskiej Akademii Nauk"
"Instytut Biocybernetyki i Inzynierii Biomedycznej im. Macieja Nalecza Polskiej  Akademii Nauk" "SI" 56.39 241 5.97 82.5 12.49 "A" "Instytut Biocybernetyki i Inzynierii Biomedycznej im. Macieja Nalecza Polskiej  Akademii Nauk"
"Instytut Informatyki Teoretycznej i Stosowanej Polskiej Akademii Nauk" "SI" 58.9 89 6.74 55 -2.94 "A" "Instytut Informatyki Teoretycznej i Stosowanej Polskiej Akademii Nauk"
"Instytut Fizyki Jadrowej im. Henryka Niewodniczanskiego Polskiej Akademii Nauk" "SI" 97.74 678 29.79 100 46.83 "+A" "Instytut Fizyki Jadrowej im. Henryka Niewodniczanskiego Polskiej Akademii Nauk"
"Instytut Niskich Temperatur i Badan Strukturalnych im. Wlodzimierza Trzebiatowskiego Polskiej Akademii Nauk" "SI" 102.8 404 23.06 87.5 39.07 "+A" "Instytut Niskich Temperatur i Badan Strukturalnych im. Wlodzimierza Trzebiatowskiego Polskiej Akademii Nauk"
"Centrum Astronomiczne im. Mikolaja Kopernika Polskiej Akademii Nauk" "SI" 111.31 208 9.82 100 32.16 "+A" "Centrum Astronomiczne im. Mikolaja Kopernika Polskiej Akademii Nauk"
"Instytut Fizyki Polskiej Akademii Nauk" "SI" 94.03 453 22.24 90 28.64 "A" "Instytut Fizyki Polskiej Akademii Nauk"
"Instytut Fizyki Molekularnej Polskiej Akademii Nauk" "SI" 96.89 251 11.23 100 17.84 "A" "Instytut Fizyki Molekularnej Polskiej Akademii Nauk"
"Centrum Fizyki Teoretycznej Polskiej Akademii Nauk" "SI" 112.29 85 2.74 75 12.36 "A" "Centrum Fizyki Teoretycznej Polskiej Akademii Nauk"
"Instytut Wysokich Cisnien Polskiej Akademii Nauk" "SI" 92.21 122 34.6 60 10.89 "A" "Instytut Wysokich Cisnien Polskiej Akademii Nauk"
"Centrum Badan Kosmicznych Polskiej Akademii Nauk" "SI" 70.1 244 39.23 70 -26.97 "A" "Centrum Badan Kosmicznych Polskiej Akademii Nauk"
"Miedzynarodowe Laboratorium Silnych Pól Magnetycznych i Niskich Temperatur" "SI" 78.36 0 8.37 62.5 -46.55 "B" "Miedzynarodowe Laboratorium Silnych Pól Magnetycznych i Niskich Temperatur"
"Instytut Mechaniki Górotworu Polskiej Akademii Nauk" "SI" 47.63 114 12.97 73.5 52.23 "A" "Instytut Mechaniki Górotworu Polskiej Akademii Nauk"
"Instytut Gospodarki Surowcami Mineralnymi i Energia Polskiej Akademii Nauk" "SI" 39.69 165 23.21 65 35.23 "A" "Instytut Gospodarki Surowcami Mineralnymi i Energia Polskiej Akademii Nauk"
"Instytut Metalurgii i Inzynierii Materialowej im. Aleksandra Krupkowskiego Polskiej  Akademii Nauk" "SI" 82.41 348 23.03 37.5 75.98 "A" "Instytut Metalurgii i Inzynierii Materialowej im. Aleksandra Krupkowskiego Polskiej  Akademii Nauk"
"Instytut Inzynierii Chemicznej Polskiej Akademii Nauk" "SI" 55.92 66 5.66 72 -18.21 "B" "Instytut Inzynierii Chemicznej Polskiej Akademii Nauk"
"Instytut Podstawowych Problemów Techniki Polskiej Akademii Nauk" "SI" 80.89 657 16.77 84 90.9 "+A" "Instytut Podstawowych Problemów Techniki Polskiej Akademii Nauk"
"Instytut Maszyn Przeplywowych im. Roberta Szewalskiego Polskiej Akademii Nauk" "SI" 43.48 333 13.66 72 -0.26 "B" "Instytut Maszyn Przeplywowych im. Roberta Szewalskiego Polskiej Akademii Nauk"
"Instytut Matematyczny Polskiej Akademii Nauk" "SI" 85.02 366 2.77 100 93.3 "+A" "Instytut Matematyczny Polskiej Akademii Nauk"
"Instytut Chemicznej Przeróbki Wegla" "SI" 27.14 129 50.91 88.5 45.62 "A" "Instytut Chemicznej Przeróbki Wegla"
"Instytut Chemii i Techniki Jadrowej" "SI" 75.17 266 17.31 81 29.32 "A" "Instytut Chemii i Techniki Jadrowej"
"Instytut Fizyki Plazmy i Laserowej Mikrosyntezy" "SI" 62.68 33 22.2 74 25.83 "A" "Instytut Fizyki Plazmy i Laserowej Mikrosyntezy"
"Instytut Nafty i Gazu" "SI" 26.63 156 24.29 88 22.78 "A" "Instytut Nafty i Gazu"
"Narodowe Centrum Badan Jadrowych" "SI" 78.41 399 12.54 100 15.24 "A" "Narodowe Centrum Badan Jadrowych"
"Glówny Instytut Górnictwa" "SI" 19.99 444 21 85.5 7.57 "B" "Glówny Instytut Górnictwa"
"Instytut Energetyki" "SI" 9.71 164 26.24 90 1.18 "B" "Instytut Energetyki"
"Instytut Technik Innowacyjnych EMAG" "SI" 14.39 150 21.57 70 -18.64 "B" "Instytut Technik Innowacyjnych EMAG"
"Poltegor-Instytut. Instytut Górnictwa Odkrywkowego" "SI" 15.39 53 18.27 59 -41.74 "B" "Poltegor-Instytut. Instytut Górnictwa Odkrywkowego"
"Instytut Techniki Górniczej KOMAG" "SI" 22.68 154 11.61 70 -45.48 "B" "Instytut Techniki Górniczej KOMAG"
"Instytut Technologii Elektronowej" "SI" 71.81 260 49.28 87.5 83.94 "A" "Instytut Technologii Elektronowej"
"Instytut Tele- i Radiotechniczny" "SI" 56.98 93 32.1 78 51.51 "A" "Instytut Tele- i Radiotechniczny"
"Naukowa i Akademicka Siec Komputerowa" "SI" 27.66 38 87.42 62.5 26.58 "B" "Naukowa i Akademicka Siec Komputerowa"
"Przemyslowy Instytut Automatyki i Pomiarów PIAP" "SI" 23.97 68 46.71 67.5 17.33 "B" "Przemyslowy Instytut Automatyki i Pomiarów PIAP"
"Instytut Technologii Materialów Elektronicznych" "SI" 67.25 135 12.06 85 14.32 "B" "Instytut Technologii Materialów Elektronicznych"
"Branzowy Osrodek Badawczo-Rozwojowy Maszyn Elektrycznych KOMEL" "SI" 38.61 40 26.84 55 10.8 "B" "Branzowy Osrodek Badawczo-Rozwojowy Maszyn Elektrycznych KOMEL"
"Instytut Elektrotechniki" "SI" 37.84 286 15.26 50 -7.67 "B" "Instytut Elektrotechniki"
"Instytut Lacznosci - Panstwowy Instytut Badawczy" "SI" 30.53 179 15.33 67.5 -17.41 "B" "Instytut Lacznosci - Panstwowy Instytut Badawczy"
"Instytut Maszyn Matematycznych" "SI" 21.62 15 23.83 60 -26.02 "B" "Instytut Maszyn Matematycznych"
"Instytut Techniki i Aparatury Medycznej ITAM" "SI" 23.25 76 17.27 65 -36.36 "B" "Instytut Techniki i Aparatury Medycznej ITAM"
"Wojskowy Instytut Lacznosci im. prof. Janusza Groszkowskiego" "SI" 5.72 88 19.12 70 -46.48 "B" "Wojskowy Instytut Lacznosci im. prof. Janusza Groszkowskiego"
"Instytut Optyki Stosowanej imienia prof. Maksymiliana Pluty" "SI" 34.05 24 8.17 32.5 -52.73 "C" "Instytut Optyki Stosowanej imienia prof. Maksymiliana Pluty"
"Instytut Badawczy Dróg i Mostów" "SI" 23.3 134 115.41 85 57 "A" "Instytut Badawczy Dróg i Mostów"
"Instytut Kolejnictwa" "SI" 16.55 118 176.52 92.5 46.3 "A" "Instytut Kolejnictwa"
"Instytut Meteorologii i Gospodarki Wodnej - Panstwowy Instytut Badawczy" "SI" 19.97 203 43.26 55 18.4 "B" "Instytut Meteorologii i Gospodarki Wodnej - Panstwowy Instytut Badawczy"
"Instytut Gospodarki Przestrzennej i Mieszkalnictwa" "SI" 28.49 54 14.92 70 -4.81 "B" "Instytut Gospodarki Przestrzennej i Mieszkalnictwa"
"Instytut Techniki Budowlanej" "SI" 10.92 183 35.77 68 -10.44 "B" "Instytut Techniki Budowlanej"
"Instytut Geodezji i Kartografii" "SI" 23.83 36 18.58 78 -14.01 "B" "Instytut Geodezji i Kartografii"
